"Doubles","Time","Schema","Criterion","DataGenerator","Doubler"
"9.0","2.7537728E7","JWhoisServer","AICC","directedRandomDefaults","DoubleForeignKeys"
"10.0","2.5741257E7","JWhoisServer","AICC","directedRandomDefaults","DoubleForeignKeys"
"11.0","2.473322E7","JWhoisServer","AICC","directedRandomDefaults","DoubleForeignKeys"
"12.0","2.3958228E7","JWhoisServer","AICC","directedRandomDefaults","DoubleForeignKeys"
"13.0","2.3424905E7","JWhoisServer","AICC","directedRandomDefaults","DoubleForeignKeys"
"14.0","2.1519653E7","JWhoisServer","AICC","directedRandomDefaults","DoubleForeignKeys"
"15.0","2.0659481E7","JWhoisServer","AICC","directedRandomDefaults","DoubleForeignKeys"
"16.0","2.0330986E7","JWhoisServer","AICC","directedRandomDefaults","DoubleForeignKeys"
"17.0","1.9893556E7","JWhoisServer","AICC","directedRandomDefaults","DoubleForeignKeys"
"18.0","2.0132216E7","JWhoisServer","AICC","directedRandomDefaults","DoubleForeignKeys"
"19.0","1.8910971E7","JWhoisServer","AICC","directedRandomDefaults","DoubleForeignKeys"
"20.0","1.863463E7","JWhoisServer","AICC","directedRandomDefaults","DoubleForeignKeys"
"21.0","1.6566543E7","JWhoisServer","AICC","directedRandomDefaults","DoubleForeignKeys"
"22.0","1.4703084E7","JWhoisServer","AICC","directedRandomDefaults","DoubleForeignKeys"
"0.0","2.247074504E9","BioSQL","UCC","avsDefaults","DoubleTables"
"1.0","1.441903624E9","BioSQL","UCC","avsDefaults","DoubleTables"
"2.0","1.371612769E9","BioSQL","UCC","avsDefaults","DoubleTables"
"3.0","1.260085457E9","BioSQL","UCC","avsDefaults","DoubleTables"
"4.0","1.250110169E9","BioSQL","UCC","avsDefaults","DoubleTables"
"5.0","1.248296967E9","BioSQL","UCC","avsDefaults","DoubleTables"
"6.0","1.273785368E9","BioSQL","UCC","avsDefaults","DoubleTables"
"7.0","1.376790332E9","BioSQL","UCC","avsDefaults","DoubleTables"
"8.0","1.567552701E9","BioSQL","UCC","avsDefaults","DoubleTables"
"9.0","2.372905123E9","BioSQL","UCC","avsDefaults","DoubleTables"
"10.0","1.8402595924E10","BioSQL","UCC","avsDefaults","DoubleTables"
"11.0","9.3552465924E10","BioSQL","UCC","avsDefaults","DoubleTables"
"12.0","1.004629004886E12","BioSQL","UCC","avsDefaults","DoubleTables"
"13.0","3.677157692451E12","BioSQL","UCC","avsDefaults","DoubleTables"
"14.0","2.0088373814173E13","BioSQL","UCC","avsDefaults","DoubleTables"
"0.0","7.03630104E8","NistXTS749","ClauseAICC","directedRandom","DoubleNotNulls"
"1.0","2.5508912E8","NistXTS749","ClauseAICC","directedRandom","DoubleNotNulls"
"2.0","1.20857544E8","NistXTS749","ClauseAICC","directedRandom","DoubleNotNulls"
"3.0","1.44812288E8","NistXTS749","ClauseAICC","directedRandom","DoubleNotNulls"
"4.0","1.0404804E8","NistXTS749","ClauseAICC","directedRandom","DoubleNotNulls"
"5.0","9.0928816E7","NistXTS749","ClauseAICC","directedRandom","DoubleNotNulls"
"6.0","9.0440628E7","NistXTS749","ClauseAICC","directedRandom","DoubleNotNulls"
"7.0","9.3151522E7","NistXTS749","ClauseAICC","directedRandom","DoubleNotNulls"
"8.0","1.36384194E8","NistXTS749","ClauseAICC","directedRandom","DoubleNotNulls"
"9.0","9.0814897E7","NistXTS749","ClauseAICC","directedRandom","DoubleNotNulls"
"10.0","1.11294097E8","NistXTS749","ClauseAICC","directedRandom","DoubleNotNulls"
"11.0","1.12619251E8","NistXTS749","ClauseAICC","directedRandom","DoubleNotNulls"
"12.0","8.883853E7","NistXTS749","ClauseAICC","directedRandom","DoubleNotNulls"
"13.0","8.9013115E7","NistXTS749","ClauseAICC","directedRandom","DoubleNotNulls"
"14.0","9.2803616E7","NistXTS749","ClauseAICC","directedRandom","DoubleNotNulls"
"15.0","8.9134046E7","NistXTS749","ClauseAICC","directedRandom","DoubleNotNulls"
"16.0","8.9224843E7","NistXTS749","ClauseAICC","directedRandom","DoubleNotNulls"
"17.0","9.1985698E7","NistXTS749","ClauseAICC","directedRandom","DoubleNotNulls"
"18.0","9.4510797E7","NistXTS749","ClauseAICC","directedRandom","DoubleNotNulls"
"19.0","9.967032E7","NistXTS749","ClauseAICC","directedRandom","DoubleNotNulls"
"20.0","9.0195085E7","NistXTS749","ClauseAICC","directedRandom","DoubleNotNulls"
"21.0","9.3051936E7","NistXTS749","ClauseAICC","directedRandom","DoubleNotNulls"
"22.0","9.0652117E7","NistXTS749","ClauseAICC","directedRandom","DoubleNotNulls"
"0.0","2.5041626E7","Cloc","ICC","avs","DoubleTablesColumns"
"1.0","4437425.0","Cloc","ICC","avs","DoubleTablesColumns"
"2.0","9199103.0","Cloc","ICC","avs","DoubleTablesColumns"
"3.0","4.1026504E7","Cloc","ICC","avs","DoubleTablesColumns"
"4.0","9.9807796E7","Cloc","ICC","avs","DoubleTablesColumns"
"5.0","1.04714758E8","Cloc","ICC","avs","DoubleTablesColumns"
"6.0","1.48512679E8","Cloc","ICC","avs","DoubleTablesColumns"
"7.0","2.78587019E8","Cloc","ICC","avs","DoubleTablesColumns"
"8.0","1.19009559E8","Cloc","ICC","avs","DoubleTablesColumns"
"9.0","3.51806791E8","Cloc","ICC","avs","DoubleTablesColumns"
"10.0","3.4501824E8","Cloc","ICC","avs","DoubleTablesColumns"
"11.0","9.32936671E8","Cloc","ICC","avs","DoubleTablesColumns"
"12.0","2.611950854E9","Cloc","ICC","avs","DoubleTablesColumns"
"0.0","2.1624237E7","Cloc","ClauseAICC","randomDefaults","DoubleTables"
"1.0","1267009.0","Cloc","ClauseAICC","randomDefaults","DoubleTables"
"2.0","2213777.0","Cloc","ClauseAICC","randomDefaults","DoubleTables"
"3.0","8149541.0","Cloc","ClauseAICC","randomDefaults","DoubleTables"
"4.0","1.6436552E7","Cloc","ClauseAICC","randomDefaults","DoubleTables"
"5.0","3.102403E7","Cloc","ClauseAICC","randomDefaults","DoubleTables"
"0.0","1.93272471E8","Cloc","NCC","random","DoubleAll"
"1.0","2.15202153E8","Cloc","NCC","random","DoubleAll"
"2.0","1.56453921E8","Cloc","NCC","random","DoubleAll"
"3.0","1.71942215E8","Cloc","NCC","random","DoubleAll"
"4.0","1.26617364E8","Cloc","NCC","random","DoubleAll"
"5.0","3.86395885E8","Cloc","NCC","random","DoubleAll"
"6.0","6.68526799E8","Cloc","NCC","random","DoubleAll"
"7.0","6.03604718E8","Cloc","NCC","random","DoubleAll"
"8.0","1.493255781E9","Cloc","NCC","random","DoubleAll"
"9.0","2.331743219E9","Cloc","NCC","random","DoubleAll"
"0.0","2.85445276E8","NistWeather","NCC","avs","DoubleAll"
"1.0","4.83003033E8","NistWeather","NCC","avs","DoubleAll"
"2.0","2.83532459E8","NistWeather","NCC","avs","DoubleAll"
"3.0","4.24334778E8","NistWeather","NCC","avs","DoubleAll"
"4.0","8.62292194E8","NistWeather","NCC","avs","DoubleAll"
"0.0","1.676348536E9","NistWeather","AUCC","randomDefaults","DoubleUniquesSemantic"
"1.0","7.72060276E8","NistWeather","AUCC","randomDefaults","DoubleUniquesSemantic"
"2.0","7.41903475E8","NistWeather","AUCC","randomDefaults","DoubleUniquesSemantic"
"3.0","6.75769171E8","NistWeather","AUCC","randomDefaults","DoubleUniquesSemantic"
"4.0","6.71813162E8","NistWeather","AUCC","randomDefaults","DoubleUniquesSemantic"
"5.0","6.88444496E8","NistWeather","AUCC","randomDefaults","DoubleUniquesSemantic"
"6.0","6.7449022E8","NistWeather","AUCC","randomDefaults","DoubleUniquesSemantic"
"7.0","6.73823351E8","NistWeather","AUCC","randomDefaults","DoubleUniquesSemantic"
"8.0","6.70783876E8","NistWeather","AUCC","randomDefaults","DoubleUniquesSemantic"
"9.0","6.76934256E8","NistWeather","AUCC","randomDefaults","DoubleUniquesSemantic"
"10.0","6.74233329E8","NistWeather","AUCC","randomDefaults","DoubleUniquesSemantic"
"11.0","6.75116803E8","NistWeather","AUCC","randomDefaults","DoubleUniquesSemantic"
"12.0","6.74305464E8","NistWeather","AUCC","randomDefaults","DoubleUniquesSemantic"
"13.0","6.78272507E8","NistWeather","AUCC","randomDefaults","DoubleUniquesSemantic"
"14.0","6.68683036E8","NistWeather","AUCC","randomDefaults","DoubleUniquesSemantic"
"15.0","6.70865267E8","NistWeather","AUCC","randomDefaults","DoubleUniquesSemantic"
"16.0","6.71597087E8","NistWeather","AUCC","randomDefaults","DoubleUniquesSemantic"
"17.0","6.68638318E8","NistWeather","AUCC","randomDefaults","DoubleUniquesSemantic"
"18.0","6.75608458E8","NistWeather","AUCC","randomDefaults","DoubleUniquesSemantic"
"19.0","6.74264993E8","NistWeather","AUCC","randomDefaults","DoubleUniquesSemantic"
"20.0","6.72532666E8","NistWeather","AUCC","randomDefaults","DoubleUniquesSemantic"
"21.0","6.73123453E8","NistWeather","AUCC","randomDefaults","DoubleUniquesSemantic"
"22.0","6.74521908E8","NistWeather","AUCC","randomDefaults","DoubleUniquesSemantic"
"0.0","5.6525881E7","NistXTS749","ICC","directedRandom","DoubleUniquesSemantic"
"1.0","1.8160301E7","NistXTS749","ICC","directedRandom","DoubleUniquesSemantic"
"2.0","1.697272E7","NistXTS749","ICC","directedRandom","DoubleUniquesSemantic"
"3.0","1.6042998E7","NistXTS749","ICC","directedRandom","DoubleUniquesSemantic"
"4.0","1.3206762E7","NistXTS749","ICC","directedRandom","DoubleUniquesSemantic"
"5.0","1.2974521E7","NistXTS749","ICC","directedRandom","DoubleUniquesSemantic"
"6.0","1.1669807E7","NistXTS749","ICC","directedRandom","DoubleUniquesSemantic"
"7.0","1.019976E7","NistXTS749","ICC","directedRandom","DoubleUniquesSemantic"
"8.0","9307021.0","NistXTS749","ICC","directedRandom","DoubleUniquesSemantic"
"9.0","8534297.0","NistXTS749","ICC","directedRandom","DoubleUniquesSemantic"
"10.0","7739724.0","NistXTS749","ICC","directedRandom","DoubleUniquesSemantic"
"11.0","7664240.0","NistXTS749","ICC","directedRandom","DoubleUniquesSemantic"
"12.0","7562040.0","NistXTS749","ICC","directedRandom","DoubleUniquesSemantic"
"13.0","7949119.0","NistXTS749","ICC","directedRandom","DoubleUniquesSemantic"
"14.0","7383223.0","NistXTS749","ICC","directedRandom","DoubleUniquesSemantic"
"15.0","7379930.0","NistXTS749","ICC","directedRandom","DoubleUniquesSemantic"
"16.0","6925936.0","NistXTS749","ICC","directedRandom","DoubleUniquesSemantic"
"17.0","1.1534618E7","NistXTS749","ICC","directedRandom","DoubleUniquesSemantic"
"18.0","6680895.0","NistXTS749","ICC","directedRandom","DoubleUniquesSemantic"
"19.0","6274071.0","NistXTS749","ICC","directedRandom","DoubleUniquesSemantic"
"20.0","6052426.0","NistXTS749","ICC","directedRandom","DoubleUniquesSemantic"
"21.0","6504643.0","NistXTS749","ICC","directedRandom","DoubleUniquesSemantic"
"22.0","6049766.0","NistXTS749","ICC","directedRandom","DoubleUniquesSemantic"
"0.0","1.15605052E8","NistXTS749","NCC","randomDefaults","DoubleTables"
"1.0","8.3680987E7","NistXTS749","NCC","randomDefaults","DoubleTables"
"2.0","5.3473273E7","NistXTS749","NCC","randomDefaults","DoubleTables"
"3.0","6.2439774E7","NistXTS749","NCC","randomDefaults","DoubleTables"
"4.0","5.4548085E7","NistXTS749","NCC","randomDefaults","DoubleTables"
"5.0","7.3151767E7","NistXTS749","NCC","randomDefaults","DoubleTables"
"6.0","6.0940846E7","NistXTS749","NCC","randomDefaults","DoubleTables"
"7.0","9.1273894E7","NistXTS749","NCC","randomDefaults","DoubleTables"
"8.0","1.26601148E8","NistXTS749","NCC","randomDefaults","DoubleTables"
"9.0","1.48384475E8","NistXTS749","NCC","randomDefaults","DoubleTables"
"10.0","2.11673422E8","NistXTS749","NCC","randomDefaults","DoubleTables"
"11.0","1.75913073E8","NistXTS749","NCC","randomDefaults","DoubleTables"
"12.0","5.99443748E8","NistXTS749","NCC","randomDefaults","DoubleTables"
"13.0","5.906940665E9","NistXTS749","NCC","randomDefaults","DoubleTables"
"14.0","3.0043352787E10","NistXTS749","NCC","randomDefaults","DoubleTables"
"15.0","2.34193730073E11","NistXTS749","NCC","randomDefaults","DoubleTables"
"16.0","1.087404977721E12","NistXTS749","NCC","randomDefaults","DoubleTables"
"17.0","5.290683064781E12","NistXTS749","NCC","randomDefaults","DoubleTables"
"0.0","1.28269984E9","JWhoisServer","AICC","randomDefaults","DoubleNotNullsSemantic"
"1.0","4.45600699E8","JWhoisServer","AICC","randomDefaults","DoubleNotNullsSemantic"
"2.0","6.40746218E8","JWhoisServer","AICC","randomDefaults","DoubleNotNullsSemantic"
"3.0","7.13164756E8","JWhoisServer","AICC","randomDefaults","DoubleNotNullsSemantic"
"4.0","1.36442071E9","JWhoisServer","AICC","randomDefaults","DoubleNotNullsSemantic"
"5.0","5.992801062E9","JWhoisServer","AICC","randomDefaults","DoubleNotNullsSemantic"
"6.0","1.1615736705E10","JWhoisServer","AICC","randomDefaults","DoubleNotNullsSemantic"
"7.0","2.0721054443E10","JWhoisServer","AICC","randomDefaults","DoubleNotNullsSemantic"
"0.0","1.965313837E9","NistXTS749","CondAICC","avs","DoubleColumns"
"1.0","6.30243872E8","NistXTS749","CondAICC","avs","DoubleColumns"
"2.0","5.24527679E8","NistXTS749","CondAICC","avs","DoubleColumns"
"3.0","5.66879119E8","NistXTS749","CondAICC","avs","DoubleColumns"
"4.0","8.0595681E8","NistXTS749","CondAICC","avs","DoubleColumns"
"5.0","1.041570319E9","NistXTS749","CondAICC","avs","DoubleColumns"
"6.0","1.790683389E9","NistXTS749","CondAICC","avs","DoubleColumns"
"7.0","8.143438676E9","NistXTS749","CondAICC","avs","DoubleColumns"
"8.0","1.7496761714E10","NistXTS749","CondAICC","avs","DoubleColumns"
"9.0","3.4858463862E10","NistXTS749","CondAICC","avs","DoubleColumns"
"0.0","4.6825178E7","NistXTS748","NCC","random","DoubleColumns"
"1.0","2.7289067E7","NistXTS748","NCC","random","DoubleColumns"
"2.0","5.9607717E7","NistXTS748","NCC","random","DoubleColumns"
"3.0","3.42064452E8","NistXTS748","NCC","random","DoubleColumns"
"4.0","2.36081513E8","NistXTS748","NCC","random","DoubleColumns"
"5.0","5.2883072E8","NistXTS748","NCC","random","DoubleColumns"
"0.0","2.14774493E8","NistXTS749","AUCC","avsDefaults","DoubleNotNulls"
"1.0","1.53324486E8","NistXTS749","AUCC","avsDefaults","DoubleNotNulls"
"2.0","1.12655281E8","NistXTS749","AUCC","avsDefaults","DoubleNotNulls"
"3.0","6.8730122E7","NistXTS749","AUCC","avsDefaults","DoubleNotNulls"
"4.0","5.6537067E7","NistXTS749","AUCC","avsDefaults","DoubleNotNulls"
"5.0","6.4782728E7","NistXTS749","AUCC","avsDefaults","DoubleNotNulls"
"6.0","4.9068456E7","NistXTS749","AUCC","avsDefaults","DoubleNotNulls"
"7.0","3.8843837E7","NistXTS749","AUCC","avsDefaults","DoubleNotNulls"
"8.0","3.4332944E7","NistXTS749","AUCC","avsDefaults","DoubleNotNulls"
"9.0","3.3894027E7","NistXTS749","AUCC","avsDefaults","DoubleNotNulls"
"10.0","3.8583256E7","NistXTS749","AUCC","avsDefaults","DoubleNotNulls"
"11.0","3.4857735E7","NistXTS749","AUCC","avsDefaults","DoubleNotNulls"
"12.0","3.3668684E7","NistXTS749","AUCC","avsDefaults","DoubleNotNulls"
"13.0","3.793041E7","NistXTS749","AUCC","avsDefaults","DoubleNotNulls"
"14.0","3.4282267E7","NistXTS749","AUCC","avsDefaults","DoubleNotNulls"
"15.0","5.4609464E7","NistXTS749","AUCC","avsDefaults","DoubleNotNulls"
"16.0","3.5142501E7","NistXTS749","AUCC","avsDefaults","DoubleNotNulls"
"17.0","4.6709644E7","NistXTS749","AUCC","avsDefaults","DoubleNotNulls"
"18.0","3.4942476E7","NistXTS749","AUCC","avsDefaults","DoubleNotNulls"
"19.0","3.5526985E7","NistXTS749","AUCC","avsDefaults","DoubleNotNulls"
"0.0","4.2405962E7","NistXTS748","APC","directedRandomDefaults","DoubleAll"
"1.0","7384759.0","NistXTS748","APC","directedRandomDefaults","DoubleAll"
"2.0","1.8494483E7","NistXTS748","APC","directedRandomDefaults","DoubleAll"
"3.0","7.4694298E7","NistXTS748","APC","directedRandomDefaults","DoubleAll"
"4.0","6.3314319E7","NistXTS748","APC","directedRandomDefaults","DoubleAll"
"5.0","9.3129041E7","NistXTS748","APC","directedRandomDefaults","DoubleAll"
"6.0","2.08367833E8","NistXTS748","APC","directedRandomDefaults","DoubleAll"
"7.0","2.35923092E8","NistXTS748","APC","directedRandomDefaults","DoubleAll"
"0.0","7.1947002E7","NistXTS749","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"1.0","2.6844311E7","NistXTS749","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"2.0","1.5849523E7","NistXTS749","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"3.0","1.4423014E7","NistXTS749","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"4.0","1.8759953E7","NistXTS749","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"5.0","1.1866596E7","NistXTS749","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"6.0","1.3552628E7","NistXTS749","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"7.0","1.3154853E7","NistXTS749","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"8.0","1.042541E7","NistXTS749","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"9.0","1.0774658E7","NistXTS749","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"10.0","8466446.0","NistXTS749","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"11.0","6884448.0","NistXTS749","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"12.0","8621520.0","NistXTS749","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"13.0","1.0935117E7","NistXTS749","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"14.0","8565321.0","NistXTS749","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"15.0","5769336.0","NistXTS749","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"16.0","5956856.0","NistXTS749","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"17.0","5110365.0","NistXTS749","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"18.0","9012660.0","NistXTS749","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"19.0","7265817.0","NistXTS749","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"20.0","4680241.0","NistXTS749","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"21.0","4635264.0","NistXTS749","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"22.0","4751421.0","NistXTS749","AICC","directedRandomDefaults","DoubleUniquesSemantic"
"0.0","4.13366449E8","NistWeather","ICC","avs","DoubleTablesColumns"
"1.0","2.37522452E8","NistWeather","ICC","avs","DoubleTablesColumns"
"2.0","1.0564141E8","NistWeather","ICC","avs","DoubleTablesColumns"
"3.0","7.047547E7","NistWeather","ICC","avs","DoubleTablesColumns"
"4.0","9.7016125E7","NistWeather","ICC","avs","DoubleTablesColumns"
"5.0","7.7570889E7","NistWeather","ICC","avs","DoubleTablesColumns"
"6.0","1.05370507E8","NistWeather","ICC","avs","DoubleTablesColumns"
"7.0","1.53648165E8","NistWeather","ICC","avs","DoubleTablesColumns"
"8.0","9.7794887E7","NistWeather","ICC","avs","DoubleTablesColumns"
"9.0","2.68619206E8","NistWeather","ICC","avs","DoubleTablesColumns"
"10.0","3.87183908E8","NistWeather","ICC","avs","DoubleTablesColumns"
"11.0","8.0043157E8","NistWeather","ICC","avs","DoubleTablesColumns"
"12.0","2.296234136E9","NistWeather","ICC","avs","DoubleTablesColumns"
"0.0","1.07945072301E11","BioSQL","AUCC","avs","DoubleAll"
"1.0","1.75230846549E11","BioSQL","AUCC","avs","DoubleAll"
"2.0","6.06164954806E11","BioSQL","AUCC","avs","DoubleAll"
"3.0","1.112537559565E12","BioSQL","AUCC","avs","DoubleAll"
"4.0","2.382219336687E12","BioSQL","AUCC","avs","DoubleAll"
"5.0","4.554635489248E12","BioSQL","AUCC","avs","DoubleAll"
"6.0","9.232301883898E12","BioSQL","AUCC","avs","DoubleAll"
"0.0","1.036243585E9","JWhoisServer","ANCC","random","DoubleTablesColumns"
"1.0","3.12606875E8","JWhoisServer","ANCC","random","DoubleTablesColumns"
"2.0","2.53030884E8","JWhoisServer","ANCC","random","DoubleTablesColumns"
"3.0","3.96630384E8","JWhoisServer","ANCC","random","DoubleTablesColumns"
"4.0","8.48583261E8","JWhoisServer","ANCC","random","DoubleTablesColumns"
"5.0","1.454965764E9","JWhoisServer","ANCC","random","DoubleTablesColumns"
"6.0","2.569652639E9","JWhoisServer","ANCC","random","DoubleTablesColumns"
"0.0","3.574316016E9","NistXTS749","AUCC","directedRandomDefaults","DoubleUniquesSemantic"
"1.0","2.888164023E9","NistXTS749","AUCC","directedRandomDefaults","DoubleUniquesSemantic"
"2.0","2.3745948E7","NistXTS749","AUCC","directedRandomDefaults","DoubleUniquesSemantic"
"3.0","2.088588E7","NistXTS749","AUCC","directedRandomDefaults","DoubleUniquesSemantic"
"4.0","1.7597163E7","NistXTS749","AUCC","directedRandomDefaults","DoubleUniquesSemantic"
"5.0","1.7087232E7","NistXTS749","AUCC","directedRandomDefaults","DoubleUniquesSemantic"
"6.0","1.6410173E7","NistXTS749","AUCC","directedRandomDefaults","DoubleUniquesSemantic"
"7.0","2.684004356E9","NistXTS749","AUCC","directedRandomDefaults","DoubleUniquesSemantic"
"8.0","1.5026434E7","NistXTS749","AUCC","directedRandomDefaults","DoubleUniquesSemantic"
"9.0","1.4515663E7","NistXTS749","AUCC","directedRandomDefaults","DoubleUniquesSemantic"
"10.0","1.4330943E7","NistXTS749","AUCC","directedRandomDefaults","DoubleUniquesSemantic"
"11.0","2.359224895E9","NistXTS749","AUCC","directedRandomDefaults","DoubleUniquesSemantic"
"12.0","1.2970348E7","NistXTS749","AUCC","directedRandomDefaults","DoubleUniquesSemantic"
"13.0","1.2736922E7","NistXTS749","AUCC","directedRandomDefaults","DoubleUniquesSemantic"
"0.0","5.5969436E7","Cloc","ANCC","directedRandom","DoubleNotNulls"
